relative_path,line_number,keywords,code
scripts\26_run_pruning_experiments.py,536,epochs,"""max-epochs pozitif olmalıdır."""
scripts\26_run_pruning_experiments.py,539,patience,if args.patience <= 0:
scripts\26_run_pruning_experiments.py,541,patience,"""patience pozitif olmalıdır."""
scripts\26_run_pruning_experiments.py,544,epochs|patience,if args.patience > args.max_epochs:
scripts\26_run_pruning_experiments.py,546,epochs|patience,"""patience, max-epochs değerinden büyük olamaz."""
scripts\26_run_pruning_experiments.py,625,compact,"""physical_compaction"""
scripts\26_run_pruning_experiments.py,674,epochs,"max_epochs: int,"
scripts\26_run_pruning_experiments.py,675,patience,"patience: int,"
scripts\26_run_pruning_experiments.py,719,compact,"""physical_compaction"": True,"
scripts\26_run_pruning_experiments.py,722,AdamW,"""optimizer"": ""AdamW"","
scripts\26_run_pruning_experiments.py,723,learning_rate,"""learning_rate_rule"": ("
scripts\26_run_pruning_experiments.py,724,learning_rate,"""fp32_learning_rate_times_factor"""
scripts\26_run_pruning_experiments.py,726,learning_rate,"""learning_rate_factor"": float("
scripts\26_run_pruning_experiments.py,729,epochs,"""max_epochs"": int("
scripts\26_run_pruning_experiments.py,730,epochs,max_epochs
scripts\26_run_pruning_experiments.py,732,patience,"""early_stopping_patience"": int("
scripts\26_run_pruning_experiments.py,733,patience,patience
scripts\26_run_pruning_experiments.py,738,batch_size,"""batch_size"": int("
scripts\26_run_pruning_experiments.py,740,batch_size,"""batch_size"""
scripts\26_run_pruning_experiments.py,743,weight_decay,"""weight_decay"": float("
scripts\26_run_pruning_experiments.py,745,weight_decay,"""weight_decay"""
scripts\26_run_pruning_experiments.py,764,CrossEntropyLoss,"""CrossEntropyLoss"""
scripts\26_run_pruning_experiments.py,766,class_weight,"""class_weight_scheme"": str("
scripts\26_run_pruning_experiments.py,768,class_weight,"""class_weight_scheme"""
scripts\26_run_pruning_experiments.py,774,class_weight,"""class_weights_fitted_from"": ("
scripts\26_run_pruning_experiments.py,780,macro_f1,"""metric"": ""macro_f1"","
scripts\26_run_pruning_experiments.py,830,compact,"""physical_compaction"","
scripts\26_run_pruning_experiments.py,896,macro_f1,"""test_macro_f1"","
scripts\26_run_pruning_experiments.py,940,macro_f1,"""test_macro_f1"""
scripts\26_run_pruning_experiments.py,943,macro_f1,"""test_macro_f1"""
scripts\26_run_pruning_experiments.py,1089,learning_rate,"fp32_learning_rate: float,"
scripts\26_run_pruning_experiments.py,1099,learning_rate,fine_tune_learning_rate = (
scripts\26_run_pruning_experiments.py,1101,learning_rate,fp32_learning_rate
scripts\26_run_pruning_experiments.py,1105,learning_rate,"""learning_rate_factor"""
scripts\26_run_pruning_experiments.py,1131,learning_rate,"""fp32_learning_rate"": float("
scripts\26_run_pruning_experiments.py,1132,learning_rate,fp32_learning_rate
scripts\26_run_pruning_experiments.py,1134,learning_rate,"""fine_tune_learning_rate"": float("
scripts\26_run_pruning_experiments.py,1135,learning_rate,fine_tune_learning_rate
scripts\26_run_pruning_experiments.py,1137,epochs,"""max_epochs"": int("
scripts\26_run_pruning_experiments.py,1139,epochs,"""max_epochs"""
scripts\26_run_pruning_experiments.py,1142,patience,"""patience"": int("
scripts\26_run_pruning_experiments.py,1144,patience,"""early_stopping_patience"""
scripts\26_run_pruning_experiments.py,1152,batch_size,"""batch_size"": int("
scripts\26_run_pruning_experiments.py,1154,batch_size,"""batch_size"""
scripts\26_run_pruning_experiments.py,1157,weight_decay,"""weight_decay"": float("
scripts\26_run_pruning_experiments.py,1159,weight_decay,"""weight_decay"""
scripts\26_run_pruning_experiments.py,1179,class_weight,"""class_weight_scheme"""
scripts\26_run_pruning_experiments.py,1183,macro_f1,"""selection_metric"": ""macro_f1"","
scripts\26_run_pruning_experiments.py,1256,compact,"compact_model: nn.Module,"
scripts\26_run_pruning_experiments.py,1279,class_weight,class_weights = torch.as_tensor(
scripts\26_run_pruning_experiments.py,1280,class_weight,"assets.class_weights,"
scripts\26_run_pruning_experiments.py,1284,CrossEntropyLoss,criterion = nn.CrossEntropyLoss(
scripts\26_run_pruning_experiments.py,1285,class_weight,weight=class_weights
scripts\26_run_pruning_experiments.py,1288,AdamW,optimizer = torch.optim.AdamW(
scripts\26_run_pruning_experiments.py,1289,compact,"compact_model.parameters(),"
scripts\26_run_pruning_experiments.py,1292,learning_rate,"""fine_tune_learning_rate"""
scripts\26_run_pruning_experiments.py,1295,weight_decay,weight_decay=float(
scripts\26_run_pruning_experiments.py,1297,weight_decay,"""weight_decay"""
scripts\26_run_pruning_experiments.py,1321,macro_f1,best_validation_macro_f1 = (
scripts\26_run_pruning_experiments.py,1326,epochs,epochs_without_improvement = 0
scripts\26_run_pruning_experiments.py,1336,epochs,"""max_epochs"""
scripts\26_run_pruning_experiments.py,1342,dataloader,create_nbaiot_dataloader(
scripts\26_run_pruning_experiments.py,1345,batch_size,batch_size=int(
scripts\26_run_pruning_experiments.py,1347,batch_size,"""batch_size"""
scripts\26_run_pruning_experiments.py,1363,dataloader,create_nbaiot_dataloader(
scripts\26_run_pruning_experiments.py,1366,batch_size,batch_size=int(
scripts\26_run_pruning_experiments.py,1368,batch_size,"""batch_size"""
scripts\26_run_pruning_experiments.py,1384,compact,"model=compact_model,"
scripts\26_run_pruning_experiments.py,1401,compact,"model=compact_model,"
scripts\26_run_pruning_experiments.py,1415,macro_f1,validation_macro_f1 = float(
scripts\26_run_pruning_experiments.py,1417,macro_f1,"""macro_f1"""
scripts\26_run_pruning_experiments.py,1422,macro_f1,validation_macro_f1
scripts\26_run_pruning_experiments.py,1423,macro_f1,> best_validation_macro_f1
scripts\26_run_pruning_experiments.py,1432,macro_f1,best_validation_macro_f1 = (
scripts\26_run_pruning_experiments.py,1433,macro_f1,validation_macro_f1
scripts\26_run_pruning_experiments.py,1437,epochs,epochs_without_improvement = 0
scripts\26_run_pruning_experiments.py,1460,macro_f1,"""best_validation_macro_f1"": float("
scripts\26_run_pruning_experiments.py,1461,macro_f1,best_validation_macro_f1
scripts\26_run_pruning_experiments.py,1464,compact,compact_model.state_dict()
scripts\26_run_pruning_experiments.py,1484,epochs,epochs_without_improvement += 1
scripts\26_run_pruning_experiments.py,1501,macro_f1,"""train_macro_f1"": float("
scripts\26_run_pruning_experiments.py,1503,macro_f1,"""macro_f1"""
scripts\26_run_pruning_experiments.py,1521,macro_f1,"""validation_macro_f1"": float("
scripts\26_run_pruning_experiments.py,1523,macro_f1,"""macro_f1"""
scripts\26_run_pruning_experiments.py,1534,epochs,"""epochs_without_improvement"": int("
scripts\26_run_pruning_experiments.py,1535,epochs,epochs_without_improvement
scripts\26_run_pruning_experiments.py,1542,macro_f1,"f""train_macro_f1="""
scripts\26_run_pruning_experiments.py,1543,macro_f1,"f""{train_metrics['macro_f1']:.6f} | """
scripts\26_run_pruning_experiments.py,1544,macro_f1,"f""val_macro_f1="""
scripts\26_run_pruning_experiments.py,1545,macro_f1,"f""{validation_macro_f1:.6f} | """
scripts\26_run_pruning_experiments.py,1547,macro_f1,"f""{best_validation_macro_f1:.6f} | """
scripts\26_run_pruning_experiments.py,1552,epochs,epochs_without_improvement
scripts\26_run_pruning_experiments.py,1555,patience,"""patience"""
scripts\26_run_pruning_experiments.py,1606,epochs,"""epochs_completed"": int("
scripts\26_run_pruning_experiments.py,1611,macro_f1,"""best_validation_macro_f1"": float("
scripts\26_run_pruning_experiments.py,1612,macro_f1,best_validation_macro_f1
scripts\26_run_pruning_experiments.py,1776,compact,model = recreate_compact_model(
scripts\26_run_pruning_experiments.py,1787,class_weight,class_weights = torch.as_tensor(
scripts\26_run_pruning_experiments.py,1788,class_weight,"assets.class_weights,"
scripts\26_run_pruning_experiments.py,1792,CrossEntropyLoss,criterion = nn.CrossEntropyLoss(
scripts\26_run_pruning_experiments.py,1793,class_weight,weight=class_weights
scripts\26_run_pruning_experiments.py,1803,dataloader,create_nbaiot_dataloader(
scripts\26_run_pruning_experiments.py,1806,batch_size,batch_size=int(
scripts\26_run_pruning_experiments.py,1808,batch_size,"""batch_size"""
scripts\26_run_pruning_experiments.py,1886,macro_f1,"""best_validation_macro_f1"": float("
scripts\26_run_pruning_experiments.py,1888,macro_f1,"""best_validation_macro_f1"""
scripts\26_run_pruning_experiments.py,1895,macro_f1,"""macro_f1"""
scripts\26_run_pruning_experiments.py,2363,epochs,max_epochs=(
scripts\26_run_pruning_experiments.py,2364,epochs,args.max_epochs
scripts\26_run_pruning_experiments.py,2366,patience,patience=(
scripts\26_run_pruning_experiments.py,2367,patience,args.patience
scripts\26_run_pruning_experiments.py,2392,class_weight,"""class_weight_scheme"""
scripts\26_run_pruning_experiments.py,2463,epochs,"f""Maksimum epoch  : {args.max_epochs}"""
scripts\26_run_pruning_experiments.py,2466,patience|Patience,"f""Patience        : {args.patience}"""
scripts\26_run_pruning_experiments.py,2490,learning_rate,fp32_learning_rate = float(
scripts\26_run_pruning_experiments.py,2492,learning_rate,"""learning_rate"""
scripts\26_run_pruning_experiments.py,2560,learning_rate,fp32_learning_rate=(
scripts\26_run_pruning_experiments.py,2561,learning_rate,fp32_learning_rate
scripts\26_run_pruning_experiments.py,2588,learning_rate,"f""{run_configuration['fine_tune_learning_rate']:g}"""
scripts\26_run_pruning_experiments.py,2736,compact,"compact_model,"
scripts\26_run_pruning_experiments.py,2778,compact,compact_model=(
scripts\26_run_pruning_experiments.py,2779,compact,compact_model
scripts\26_run_pruning_experiments.py,2875,macro_f1,fp32_test_macro_f1 = float(
scripts\26_run_pruning_experiments.py,2877,macro_f1,"""test_macro_f1"""
scripts\26_run_pruning_experiments.py,2901,learning_rate,"""fp32_learning_rate"": float("
scripts\26_run_pruning_experiments.py,2903,learning_rate,"""fp32_learning_rate"""
scripts\26_run_pruning_experiments.py,2906,learning_rate,"""fine_tune_learning_rate"": float("
scripts\26_run_pruning_experiments.py,2908,learning_rate,"""fine_tune_learning_rate"""
scripts\26_run_pruning_experiments.py,2916,epochs,"""epochs_completed"": int("
scripts\26_run_pruning_experiments.py,2918,epochs,"""epochs_completed"""
scripts\26_run_pruning_experiments.py,2921,macro_f1,"""best_validation_macro_f1"": float("
scripts\26_run_pruning_experiments.py,2923,macro_f1,"""best_validation_macro_f1"""
scripts\26_run_pruning_experiments.py,2936,compact,"""compact_parameter_count"": int("
scripts\26_run_pruning_experiments.py,2938,compact,"""compact_parameter_count"""
scripts\26_run_pruning_experiments.py,2951,compact,"""compact_weight_layer_macs"": int("
scripts\26_run_pruning_experiments.py,2953,compact,"""compact_weight_layer_macs"""
scripts\26_run_pruning_experiments.py,2961,macro_f1,"""fp32_test_macro_f1"": ("
scripts\26_run_pruning_experiments.py,2962,macro_f1,fp32_test_macro_f1
scripts\26_run_pruning_experiments.py,2989,macro_f1,"""test_macro_f1"": float("
scripts\26_run_pruning_experiments.py,2991,macro_f1,"""macro_f1"""
scripts\26_run_pruning_experiments.py,3007,macro_f1,"""macro_f1_delta_vs_fp32"": float("
scripts\26_run_pruning_experiments.py,3009,macro_f1,"""macro_f1"""
scripts\26_run_pruning_experiments.py,3011,macro_f1,- fp32_test_macro_f1
scripts\26_run_pruning_experiments.py,3217,macro_f1,"f""{test_metrics['macro_f1']:.6f}"""
scripts\26_run_pruning_experiments.py,3221,macro_f1,"f""{test_metrics['macro_f1'] - fp32_test_macro_f1:+.6f}"""
scripts\26_run_pruning_experiments.py,3350,macro_f1,"== ""test_macro_f1"""
scripts\26_run_pruning_experiments.py,3381,macro_f1,"""mean_test_macro_f1"": float("
scripts\26_run_pruning_experiments.py,3436,compact,"""physical_compaction"": True,"
scripts\26_run_pruning_experiments.py,3441,macro_f1,"""test_macro_f1"""
scripts\26_run_pruning_experiments.py,3450,macro_f1,"""macro_f1_ranking"": ("
scripts\26_run_pruning_experiments.py,3494,macro_f1,"f""{record['mean_test_macro_f1']:.6f} """
scripts\27_analyze_pruning_statistics.py,12,tinyml,- tinyml_mlp
scripts\27_analyze_pruning_statistics.py,13,compact,- compact_dnn
scripts\27_analyze_pruning_statistics.py,26,macro_f1,- test_macro_f1 birincil sonuç değişkenidir.
scripts\27_analyze_pruning_statistics.py,98,tinyml,"""tinyml_mlp"","
scripts\27_analyze_pruning_statistics.py,99,compact,"""compact_dnn"","
scripts\27_analyze_pruning_statistics.py,131,macro_f1,"""test_macro_f1"": {"
scripts\27_analyze_pruning_statistics.py,150,compact,"""compact_parameter_count"","
scripts\27_analyze_pruning_statistics.py,153,compact,"""compact_weight_layer_macs"","
scripts\27_analyze_pruning_statistics.py,1835,macro_f1,"== ""test_macro_f1"""
scripts\27_analyze_pruning_statistics.py,1859,macro_f1,"""test_macro_f1"""
scripts\27_analyze_pruning_statistics.py,1893,compact,compact_parameters = int(
scripts\27_analyze_pruning_statistics.py,1896,compact,"""compact_parameter_count"","
scripts\27_analyze_pruning_statistics.py,1918,compact,compact_macs = int(
scripts\27_analyze_pruning_statistics.py,1921,compact,"""compact_weight_layer_macs"","
scripts\27_analyze_pruning_statistics.py,1940,compact,"""compact_parameter_count"": compact_parameters,"
scripts\27_analyze_pruning_statistics.py,1946,compact,"""compact_weight_layer_macs"": compact_macs,"
scripts\27_analyze_pruning_statistics.py,1951,macro_f1,"""mean_test_macro_f1"": macro_statistics["
scripts\27_analyze_pruning_statistics.py,1954,macro_f1,"""test_macro_f1_standard_deviation"": macro_statistics["
scripts\27_analyze_pruning_statistics.py,1957,macro_f1,"""test_macro_f1_ci95_lower"": macro_statistics["
scripts\27_analyze_pruning_statistics.py,1960,macro_f1,"""test_macro_f1_ci95_upper"": macro_statistics["
scripts\27_analyze_pruning_statistics.py,1963,macro_f1,"""mean_macro_f1_delta_vs_fp32"": float("
scripts\27_analyze_pruning_statistics.py,1968,macro_f1,"""macro_f1_delta_ci95_lower"": float("
scripts\27_analyze_pruning_statistics.py,1973,macro_f1,"""macro_f1_delta_ci95_upper"": float("
scripts\27_analyze_pruning_statistics.py,2157,macro_f1,"""Ana metrik : test_macro_f1"""
scripts\27_analyze_pruning_statistics.py,2386,macro_f1,"== ""test_macro_f1"""
scripts\27_analyze_pruning_statistics.py,2398,macro_f1,"== ""test_macro_f1"""
scripts\27_analyze_pruning_statistics.py,2422,macro_f1,"== ""test_macro_f1"""
scripts\27_analyze_pruning_statistics.py,2470,macro_f1,"""mean_test_macro_f1"": float("
scripts\27_analyze_pruning_statistics.py,2536,macro_f1,"""primary_endpoint"": ""test_macro_f1"","
scripts\27_analyze_pruning_statistics.py,2674,macro_f1,"f""{ranking['mean_test_macro_f1']:.6f} | """
scripts\28_audit_quantization_capabilities.py,2,TinyML,N-BaIoT TinyML IDS quantization uyumluluk ve dönüşüm denetimi.
scripts\28_audit_quantization_capabilities.py,60,dataloader,"create_nbaiot_dataloader,"
scripts\28_audit_quantization_capabilities.py,87,tinyml,"""tinyml_mlp"","
scripts\28_audit_quantization_capabilities.py,88,compact,"""compact_dnn"","
scripts\28_audit_quantization_capabilities.py,556,batch_size,"batch_size: int,"
scripts\28_audit_quantization_capabilities.py,562,dataloader,"_, train_loader = create_nbaiot_dataloader("
scripts\28_audit_quantization_capabilities.py,565,batch_size,"batch_size=batch_size,"
scripts\28_audit_quantization_capabilities.py,645,batch_size,"0: ""batch_size"","
scripts\28_audit_quantization_capabilities.py,648,batch_size,"0: ""batch_size"","
scripts\28_audit_quantization_capabilities.py,1449,batch_size,if args.comparison_batch_size <= 0:
scripts\28_audit_quantization_capabilities.py,1454,batch_size,if args.calibration_batch_size <= 0:
scripts\28_audit_quantization_capabilities.py,1599,batch_size,"batch_size=args.comparison_batch_size,"
scripts\28_audit_quantization_capabilities.py,1617,batch_size,batch_size=(
scripts\28_audit_quantization_capabilities.py,1618,batch_size,args.calibration_batch_size
scripts\28_audit_quantization_capabilities.py,2316,batch_size,"""calibration_batch_size"": int("
scripts\28_audit_quantization_capabilities.py,2317,batch_size,args.calibration_batch_size
scripts\29_validate_fx_qat_pipeline.py,61,dataloader,"create_nbaiot_dataloader,"
scripts\29_validate_fx_qat_pipeline.py,90,tinyml,"""tinyml_mlp"","
scripts\29_validate_fx_qat_pipeline.py,91,compact,"""compact_dnn"","
scripts\29_validate_fx_qat_pipeline.py,489,batch_size,"batch_size: int,"
scripts\29_validate_fx_qat_pipeline.py,497,dataloader,"_, train_loader = create_nbaiot_dataloader("
scripts\29_validate_fx_qat_pipeline.py,500,batch_size,"batch_size=batch_size,"
scripts\29_validate_fx_qat_pipeline.py,892,batch_size,if args.batch_size <= 0:
scripts\29_validate_fx_qat_pipeline.py,902,learning_rate,if args.learning_rate <= 0:
scripts\29_validate_fx_qat_pipeline.py,1004,batch_size,"batch_size=args.batch_size,"
scripts\29_validate_fx_qat_pipeline.py,1017,class_weight,class_weights = torch.as_tensor(
scripts\29_validate_fx_qat_pipeline.py,1018,class_weight,"assets.class_weights,"
scripts\29_validate_fx_qat_pipeline.py,1022,CrossEntropyLoss,criterion = nn.CrossEntropyLoss(
scripts\29_validate_fx_qat_pipeline.py,1023,class_weight,weight=class_weights
scripts\29_validate_fx_qat_pipeline.py,1142,AdamW,optimizer = torch.optim.AdamW(
scripts\29_validate_fx_qat_pipeline.py,1144,learning_rate,"lr=args.learning_rate,"
scripts\29_validate_fx_qat_pipeline.py,1145,weight_decay,"weight_decay=args.weight_decay,"
scripts\29_validate_fx_qat_pipeline.py,1338,learning_rate,"""learning_rate"": float("
scripts\29_validate_fx_qat_pipeline.py,1339,learning_rate,args.learning_rate
scripts\29b_run_quantization_experiments.py,61,dataloader,"create_nbaiot_dataloader,"
scripts\29b_run_quantization_experiments.py,121,tinyml,"""tinyml_mlp"","
scripts\29b_run_quantization_experiments.py,122,compact,"""compact_dnn"","
scripts\29b_run_quantization_experiments.py,163,macro_f1,"""test_macro_f1"","
scripts\29b_run_quantization_experiments.py,166,macro_f1,"""macro_f1_delta_vs_fp32"","
scripts\29b_run_quantization_experiments.py,228,epochs,"""--qat-max-epochs"","
scripts\29b_run_quantization_experiments.py,233,patience,"""--qat-patience"","
scripts\29b_run_quantization_experiments.py,382,learning_rate,if args.qat_learning_rate_factor <= 0:
scripts\29b_run_quantization_experiments.py,384,epochs,if args.qat_max_epochs <= 0:
scripts\29b_run_quantization_experiments.py,385,epochs,"raise ValueError(""qat-max-epochs pozitif olmalıdır."")"
scripts\29b_run_quantization_experiments.py,386,patience,if args.qat_patience <= 0:
scripts\29b_run_quantization_experiments.py,387,patience,"raise ValueError(""qat-patience pozitif olmalıdır."")"
scripts\29b_run_quantization_experiments.py,388,epochs|patience,if args.qat_patience > args.qat_max_epochs:
scripts\29b_run_quantization_experiments.py,389,epochs|patience,"raise ValueError(""qat-patience, qat-max-epochs değerinden büyük olamaz."")"
scripts\29b_run_quantization_experiments.py,392,batch_size,if args.calibration_batch_size <= 0:
scripts\29b_run_quantization_experiments.py,467,batch_size,"""calibration_batch_size"": int(args.calibration_batch_size),"
scripts\29b_run_quantization_experiments.py,470,batch_size,args.calibration_batch_size * args.calibration_batches
scripts\29b_run_quantization_experiments.py,476,AdamW,"""optimizer"": ""AdamW"","
scripts\29b_run_quantization_experiments.py,477,learning_rate,"""learning_rate_rule"": ""fp32_learning_rate_times_factor"","
scripts\29b_run_quantization_experiments.py,478,learning_rate,"""learning_rate_factor"": float(args.qat_learning_rate_factor),"
scripts\29b_run_quantization_experiments.py,479,epochs,"""max_epochs"": int(args.qat_max_epochs),"
scripts\29b_run_quantization_experiments.py,480,patience,"""early_stopping_patience"": int(args.qat_patience),"
scripts\29b_run_quantization_experiments.py,482,batch_size,"""batch_size"": int(common[""batch_size""]),"
scripts\29b_run_quantization_experiments.py,483,weight_decay,"""weight_decay"": float(common[""weight_decay""]),"
scripts\29b_run_quantization_experiments.py,489,macro_f1,"""selection_metric"": ""converted_int8_macro_f1"","
scripts\29b_run_quantization_experiments.py,562,macro_f1,"""test_macro_f1"","
scripts\29b_run_quantization_experiments.py,575,macro_f1,"frame[""test_macro_f1""] = pd.to_numeric("
scripts\29b_run_quantization_experiments.py,576,macro_f1,"frame[""test_macro_f1""], errors=""raise"""
scripts\29b_run_quantization_experiments.py,793,batch_size,"""features"": {0: ""batch_size""},"
scripts\29b_run_quantization_experiments.py,794,batch_size,"""logits"": {0: ""batch_size""},"
scripts\29b_run_quantization_experiments.py,1052,batch_size,"batch_size: int,"
scripts\29b_run_quantization_experiments.py,1056,dataloader,"_, train_loader = create_nbaiot_dataloader("
scripts\29b_run_quantization_experiments.py,1059,batch_size,"batch_size=batch_size,"
scripts\29b_run_quantization_experiments.py,1117,macro_f1,"macro_precision, macro_recall, macro_f1, _ = ("
scripts\29b_run_quantization_experiments.py,1159,macro_f1,"""macro_f1"": float(macro_f1),"
scripts\29b_run_quantization_experiments.py,1179,batch_size,"batch_size: int,"
scripts\29b_run_quantization_experiments.py,1183,class_weight,"class_weights: torch.Tensor,"
scripts\29b_run_quantization_experiments.py,1191,dataloader,"_, data_loader = create_nbaiot_dataloader("
scripts\29b_run_quantization_experiments.py,1194,batch_size,"batch_size=batch_size,"
scripts\29b_run_quantization_experiments.py,1229,class_weight,"weight=class_weights,"
scripts\29b_run_quantization_experiments.py,1235,class_weight,class_weights[target_cpu].double().sum().item()
scripts\29b_run_quantization_experiments.py,1425,learning_rate,"fp32_learning_rate: float,"
scripts\29b_run_quantization_experiments.py,1448,dataloader,"_, example_loader = create_nbaiot_dataloader("
scripts\29b_run_quantization_experiments.py,1451,batch_size,"batch_size=8,"
scripts\29b_run_quantization_experiments.py,1479,class_weight,"class_weights = torch.as_tensor(assets.class_weights, dtype=torch.float32)"
scripts\29b_run_quantization_experiments.py,1480,class_weight|CrossEntropyLoss,criterion = nn.CrossEntropyLoss(weight=class_weights)
scripts\29b_run_quantization_experiments.py,1481,learning_rate,qat_learning_rate = float(
scripts\29b_run_quantization_experiments.py,1482,learning_rate,"fp32_learning_rate * float(qat_config[""learning_rate_factor""])"
scripts\29b_run_quantization_experiments.py,1484,AdamW,optimizer = torch.optim.AdamW(
scripts\29b_run_quantization_experiments.py,1486,learning_rate,"lr=qat_learning_rate,"
scripts\29b_run_quantization_experiments.py,1487,weight_decay,"weight_decay=float(qat_config[""weight_decay""]),"
scripts\29b_run_quantization_experiments.py,1490,macro_f1,best_validation_macro_f1 = -np.inf
scripts\29b_run_quantization_experiments.py,1492,epochs,epochs_without_improvement = 0
scripts\29b_run_quantization_experiments.py,1496,epochs,"for epoch in range(1, int(qat_config[""max_epochs""]) + 1):"
scripts\29b_run_quantization_experiments.py,1497,dataloader,"_, train_loader = create_nbaiot_dataloader("
scripts\29b_run_quantization_experiments.py,1500,batch_size,"batch_size=int(qat_config[""batch_size""]),"
scripts\29b_run_quantization_experiments.py,1542,dataloader,"_, validation_loader = create_nbaiot_dataloader("
scripts\29b_run_quantization_experiments.py,1545,batch_size,"batch_size=int(qat_config[""batch_size""]),"
scripts\29b_run_quantization_experiments.py,1563,macro_f1,"validation_macro_f1 = float(validation_metrics[""macro_f1""])"
scripts\29b_run_quantization_experiments.py,1565,macro_f1,validation_macro_f1
scripts\29b_run_quantization_experiments.py,1566,macro_f1,"> best_validation_macro_f1 + float(qat_config[""early_stopping_min_delta""])"
scripts\29b_run_quantization_experiments.py,1570,macro_f1,best_validation_macro_f1 = validation_macro_f1
scripts\29b_run_quantization_experiments.py,1572,epochs,epochs_without_improvement = 0
scripts\29b_run_quantization_experiments.py,1575,epochs,epochs_without_improvement += 1
scripts\29b_run_quantization_experiments.py,1582,macro_f1,"""train_macro_f1"": float(train_metrics[""macro_f1""]),"
scripts\29b_run_quantization_experiments.py,1592,macro_f1,"""validation_macro_f1_converted_int8"": validation_macro_f1,"
scripts\29b_run_quantization_experiments.py,1597,epochs,"""epochs_without_improvement"": int(epochs_without_improvement),"
scripts\29b_run_quantization_experiments.py,1603,macro_f1,"f""train_macro_f1={train_metrics['macro_f1']:.6f} | """
scripts\29b_run_quantization_experiments.py,1604,macro_f1,"f""val_int8_macro_f1={validation_macro_f1:.6f} | """
scripts\29b_run_quantization_experiments.py,1605,macro_f1,"f""best={best_validation_macro_f1:.6f} | """
scripts\29b_run_quantization_experiments.py,1609,epochs,if epochs_without_improvement >= int(
scripts\29b_run_quantization_experiments.py,1610,patience,"qat_config[""early_stopping_patience""]"
scripts\29b_run_quantization_experiments.py,1631,learning_rate,"""fp32_learning_rate"": float(fp32_learning_rate),"
scripts\29b_run_quantization_experiments.py,1632,learning_rate,"""qat_learning_rate"": qat_learning_rate,"
scripts\29b_run_quantization_experiments.py,1634,epochs,"""epochs_completed"": int(len(history_records)),"
scripts\29b_run_quantization_experiments.py,1635,macro_f1,"""best_validation_macro_f1_converted_int8"": float("
scripts\29b_run_quantization_experiments.py,1636,macro_f1,best_validation_macro_f1
scripts\29b_run_quantization_experiments.py,1645,macro_f1,"""selection_metric"": ""converted_int8_macro_f1"","
scripts\29b_run_quantization_experiments.py,1689,dataloader,"_, example_loader = create_nbaiot_dataloader("
scripts\29b_run_quantization_experiments.py,1692,batch_size,"batch_size=8,"
scripts\29b_run_quantization_experiments.py,1744,class_weight,"class_weights = torch.as_tensor(assets.class_weights, dtype=torch.float32)"
scripts\29b_run_quantization_experiments.py,1745,class_weight|CrossEntropyLoss,criterion = nn.CrossEntropyLoss(weight=class_weights)
scripts\29b_run_quantization_experiments.py,1747,dataloader,"_, test_loader = create_nbaiot_dataloader("
scripts\29b_run_quantization_experiments.py,1750,batch_size,"batch_size=int(qat_config[""batch_size""]),"
scripts\29b_run_quantization_experiments.py,1889,class_weight,"class_weights = torch.as_tensor(assets.class_weights, dtype=torch.float32)"
scripts\29b_run_quantization_experiments.py,1894,batch_size,"batch_size=int(qat_config[""batch_size""]),"
scripts\29b_run_quantization_experiments.py,1898,class_weight,"class_weights=class_weights,"
scripts\29b_run_quantization_experiments.py,2058,batch_size,"batch_size=int(args.calibration_batch_size),"
scripts\29b_run_quantization_experiments.py,2086,batch_size,"f""{args.calibration_batches} x {args.calibration_batch_size} """
scripts\29b_run_quantization_experiments.py,2095,learning_rate,fp32_learning_rate = float(
scripts\29b_run_quantization_experiments.py,2097,learning_rate,"""learning_rate"""
scripts\29b_run_quantization_experiments.py,2123,dataloader,"_, example_loader = create_nbaiot_dataloader("
scripts\29b_run_quantization_experiments.py,2126,batch_size,"batch_size=64,"
scripts\29b_run_quantization_experiments.py,2252,learning_rate,"fp32_learning_rate=fp32_learning_rate,"
scripts\29b_run_quantization_experiments.py,2297,macro_f1,"test_macro_f1 = float(metrics[""macro_f1""])"
scripts\29b_run_quantization_experiments.py,2298,macro_f1,"fp32_macro_f1 = float(fp32_reference[""test_macro_f1""])"
scripts\29b_run_quantization_experiments.py,2305,macro_f1,"""fp32_test_macro_f1"": fp32_macro_f1,"
scripts\29b_run_quantization_experiments.py,2315,macro_f1,"""test_macro_f1"": test_macro_f1,"
scripts\29b_run_quantization_experiments.py,2321,macro_f1,"""macro_f1_delta_vs_fp32"": float("
scripts\29b_run_quantization_experiments.py,2322,macro_f1,test_macro_f1 - fp32_macro_f1
scripts\29b_run_quantization_experiments.py,2350,macro_f1,"""qat_best_validation_macro_f1_converted_int8"": ("
scripts\29b_run_quantization_experiments.py,2353,macro_f1,"""best_validation_macro_f1_converted_int8"""
scripts\29b_run_quantization_experiments.py,2408,macro_f1,"print(f""Test Macro F1       : {test_macro_f1:.6f}"")"
scripts\29b_run_quantization_experiments.py,2411,macro_f1,"f""{test_macro_f1 - fp32_macro_f1:+.6f}"""
scripts\29b_run_quantization_experiments.py,2461,macro_f1,"aggregate_frame[""metric""] == ""test_macro_f1"""
scripts\29b_run_quantization_experiments.py,2473,macro_f1,"""mean_test_macro_f1"": float(row.mean),"
scripts\29b_run_quantization_experiments.py,2491,macro_f1,"""primary_metric"": ""test_macro_f1"","
