architecture,variant,seed,representation,test_fingerprint_macro_f1,test_fingerprint_accuracy,test_raw_weighted_macro_f1,test_gafgyt_fnr,test_mirai_fnr,float_parameter_count,float_linear_macs_per_sample,state_size_ratio_vs_float,fragility_gate_triggered,checkpoint_file_bytes,serialized_state_dict_bytes,model_load_elapsed_ms,model_load_RSS_delta_bytes,peak_inference_RSS_delta_bytes,batch_1_median_ms,batch_1_p95_ms,batch_1_p99_ms,batch_1_samples_per_second,batch_32_median_ms,batch_32_p95_ms,batch_32_p99_ms,batch_32_samples_per_second,phase5_metrics_path,phase5_metrics_sha256,phase6_deployment_metrics_sha256,phase6_raw_latencies_sha256
compact_dnn,P50-noFT,42,float32,0.9950565551069036,0.9972538704020484,0.9963450514777034,0.0011886950997068713,0.00128464684407803,10083,9968,1.0,False,49091,43597,16.0925,3862528,1372160,0.04185,0.0571,0.11101399999999972,22243.77396766645,0.04565,0.05651499999999989,0.12274099999999978,653254.5345051087,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p50_noft\seed_42\metrics.json,18eeeb127dcf914c5f9bb4709a41d7c3f75b762edfc6d3e05f0b779251fb5bcb,dc8f71844f2b0c9a13bb87812f247209ada90da5e0d6b123fe068fa4aa547a13,4a06ec2e4a52ee24d920e31445bf76472fa56906af204a14c7b072e081d9aa47
compact_dnn,P50-noFT,123,float32,0.9300817610689759,0.9530468321337507,0.9689032292111825,0.0009632529256246025,0.05157287931637278,10083,9968,1.0,False,49091,43597,15.4663,3862528,1368064,0.04355,0.0750049999999999,0.102001,21054.58189811267,0.04395,0.05302499999999999,0.06079099999999919,694097.997961087,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p50_noft\seed_123\metrics.json,21e8519559ddd9a01aff055fb4d5e3573c4d52e61b7f869d7c5407b107e74435,a09f7dbab2ff5deefd1da5a06c649e02321f136e5bbb9c51f515fad1f13982ea,852ac7fc833f3330f43e7c57185ca5199c9c046daf107c8f0f866b84972d8160
compact_dnn,P50-noFT,2026,float32,0.9950542547365536,0.9969472506428256,0.9967720027554137,0.0011272108704117878,0.003467733411387841,10083,9968,1.0,False,49091,43597,13.4297,3862528,1314816,0.0362,0.045834999999999966,0.07914099999999978,25985.77019224273,0.048100000000000004,0.056529999999999955,0.1809529999999996,616148.8769723985,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p50_noft\seed_2026\metrics.json,c89d4d8baf8c37a78cff40f1d872eea0a099465ce6f73d61d2965a09ad688cd9,606528b1cf3be3edb7adc41371d1648479ffe4337c7614004c7db1ba897b3d2f,2c84736dc8dc78e8116a8bd4fa3ddf2d69bf3375ce255a51255199a4685905f9
compact_dnn,P50-noFT,3407,float32,0.6777391690694655,0.8452027455916685,0.7764288173510887,0.0004508843481646485,0.00013009081965342784,10083,9968,1.0,True,49091,43597,14.0816,3854336,1392640,0.04085,0.06595499999999994,0.10764399999999996,21525.74479076976,0.0468,0.05301999999999999,0.06162599999999943,681322.19087667,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p50_noft\seed_3407\metrics.json,0d688ac591f8db56b64e3c8f85ea827dd3e17f786b6decdb91e3511104418b68,e7f6f23e4c48efdee6b74ecbd16284d58e264d1f033579c338a0dc5e5833fb01,83e16d2ebfe35c144a31ca8d08eb908b3c7de747d53de28e88ce6f8c99d628db
compact_dnn,P50-noFT,8192,float32,0.9932159861094995,0.9946476024486547,0.9924070777369406,0.0011272108704117878,0.0072159751526534865,10083,9968,1.0,False,49091,43597,13.4498,3862528,1323008,0.0379,0.049044999999999964,0.120817,24592.98608036988,0.047200000000000006,0.06714999999999988,0.1281269999999998,635930.0476947536,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p50_noft\seed_8192\metrics.json,c008da579c84c462d698a8e1a03623114413aaa2c3ec01c85f0728df68e53659,20ae1e6121af84a925d39d1d901202435fc56aa85c8b937838b7ce2b7a0b665d,74e8c249e9d1d6a60dc15df63049fae436adde5839510f6961f630daa5bd85d3
compact_dnn,P50-FP32-FT,42,float32,0.9987373274834357,0.9992657263660717,0.9974654478669489,0.0027462955751850204,0.000516297940499677,10083,9968,1.0,False,132453,43597,14.8979,3891200,1339392,0.0377,0.04410999999999999,0.09553799999999997,25262.47713745819,0.0464,0.051,0.058001000000000004,701123.9893954997,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p50\seed_42\metrics.json,3057dc28407df3122de51f681f2219c3254d829badfa9eeeacfc039b5d4184ed,0f2e35f70a7c261dbf1a83c28b9856d3b09c45a80e523630399fcc1a6ab854b6,af114d39d83f6906d58c5e3e859abb54c95dca11d13c5c20047c35475a31611d
compact_dnn,P50-FP32-FT,123,float32,0.9987441207808313,0.999281864248136,0.9975275889206182,0.0028692640337752984,0.0004065338114170869,10083,9968,1.0,False,132453,43597,14.518,3895296,1527808,0.0374,0.0464,0.10617999999999993,25423.42717967753,0.042050000000000004,0.04822999999999999,0.05687399999999939,730860.5883427736,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p50\seed_123\metrics.json,ffe38ac13b592843693833eb1c8ac77f533f811b909730db4af1f64fb978b089,157b86e22a953f4059323b6dd340e2e0e6391c25e32dd22f6671ff4ffc1c5d30,677ede6bbce1df9186f933d4a9598bcd144b93c99b6628d70e645ac803b7126b
compact_dnn,P50-FP32-FT,2026,float32,0.9990314273041191,0.999440553421769,0.9976290739750319,0.0029922324923656873,0.00021546292005103496,10083,9968,1.0,False,132453,43597,14.3962,3895296,1331200,0.0387,0.04581999999999998,0.09563899999999988,25438.301942468737,0.0486,0.057114999999999964,0.09301099999999998,645538.7222367917,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p50\seed_2026\metrics.json,a3414b8d65d2903f80baca7c932753b3d65340e28c442f8ace398962f5040e6a,e61bb11459bddc611391488573fe013a5935d1f077ac2ace62dc82fbe4c11773,4c4f4ac07ec7215a0202042e6018e57bc4659ef51b43117997dda33490fd91bd
compact_dnn,P50-FP32-FT,3407,float32,0.9986883276417272,0.999263036719061,0.9970923165458777,0.002971737749267289,0.0004105991495312322,10083,9968,1.0,False,132453,43597,13.7048,3895296,1331200,0.0417,0.050629999999999974,0.10140799999999964,23589.467774428074,0.04385,0.057384999999999936,0.13798199999999966,665391.333277884,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p50\seed_3407\metrics.json,0be29ede121ef5565a990a0cba6ca4767d5b6cdc067c5f0ea4b52b7af340baa6,bd58309b3244199a4baebca7b11be0fb0b5379e8b5b1d5837c373b665f29690a,d721e8c8eaa1e7394745794cb99088c80cdeb76a8ff1564b8bd74e83cecd4b1b
compact_dnn,P50-FP32-FT,8192,float32,0.9987337662271307,0.999281864248136,0.9973728749803725,0.0028897587768736965,0.00038214178273210386,10083,9968,1.0,False,132453,43597,14.683,3899392,1335296,0.0378,0.05381999999999998,0.09644999999999986,23702.299123014935,0.04715,0.055714999999999994,0.12686699999999987,658233.0556412629,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p50\seed_8192\metrics.json,6f53e11cd7af919f47c96d6b10146821b29173ea9a6b4efbdad6ce3a52516f9e,e7be5ff5e79dcf1c373d211c0332656a503a9a5589424cee6f377b7047614a86,d4ddf4b0d5256ab5591cbd3d0e9999db6bd994d8504d1ee3f72caf5998c6094b
compact_dnn,DQ,42,dynamic_int8,0.8906515122783555,0.9319653788636779,0.8641916035306374,0.3710573237964462,0.002052995747656383,25283,25056,0.30701073785645183,False,33593,32051,19.5866,4485120,7143424,0.16805,0.23014499999999996,0.33724099999999996,5551.897471999006,0.23965,0.3226049999999998,0.44548999999999994,128476.13254721998,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\dq\seed_42\metrics.json,0c6c80d456c88d2cc40b6bbd8723c154c28a7f65d1bf56fb472a230e82162015,68f0e1c5c7a03943b2ff99fd9ac2b0f94c95ba50dec6659dcd8a898645134948,6e9c68ed2266e3706fe22b007e31fcd36a34ebf5e39007044d5a6d127244cec4
